id_txn,id_comercio,id_cliente,fecha_hora,monto_total,costo_estimado,ganancia_neta,categoria_compra,estado,metodo_pago
TXN-020494,COM-003,CLI-3-008,2026-04-15 17:12,9.5,5.92,3.58,Medicamentos,Exitosa,QR Deuna
TXN-020495,COM-003,CLI-3-028,2026-04-15 15:49,7.4,4.72,2.68,Higiene,Exitosa,QR Deuna
TXN-020496,COM-003,CLI-3-066,2026-04-15 12:37,4.75,3.25,1.5,Medicamentos,Exitosa,QR Deuna
TXN-020497,COM-003,CLI-3-070,2026-04-15 14:31,25.36,16.0,9.36,Bebé,Exitosa,QR Deuna
TXN-020498,COM-003,CLI-3-035,2026-04-15 17:36,14.25,9.48,4.77,Medicamentos,Exitosa,QR Deuna
TXN-020499,COM-003,CLI-3-090,2026-04-16 16:07,38.04,24.68,13.36,Bebé,Exitosa,QR Deuna
TXN-020500,COM-003,CLI-3-037,2026-04-16 17:17,12.68,7.69,4.99,Bebé,Exitosa,QR Deuna
TXN-020501,COM-003,CLI-3-008,2026-04-16 13:03,14.25,8.81,5.44,Medicamentos,Exitosa,QR Deuna
TXN-020502,COM-003,CLI-3-064,2026-04-16 08:23,7.4,5.0,2.4,Higiene,Exitosa,QR Deuna
TXN-020503,COM-003,CLI-3-064,2026-04-16 11:20,25.36,17.25,8.11,Bebé,Exitosa,QR Deuna
TXN-020504,COM-003,CLI-3-036,2026-04-16 08:33,11.1,7.59,3.51,Higiene,Exitosa,QR Deuna
TXN-020505,COM-003,CLI-3-058,2026-04-16 13:50,25.36,16.88,8.48,Bebé,Exitosa,QR Deuna
TXN-020506,COM-003,CLI-3-017,2026-04-16 10:46,3.7,2.26,1.44,Higiene,Exitosa,QR Deuna
TXN-020507,COM-003,CLI-3-090,2026-04-16 08:02,3.7,2.44,1.26,Higiene,Exitosa,QR Deuna
TXN-020508,COM-003,CLI-3-027,2026-04-16 09:44,25.36,15.41,9.95,Bebé,Exitosa,Transferencia
TXN-020509,COM-003,CLI-3-042,2026-04-16 15:29,25.36,15.82,9.54,Bebé,Exitosa,QR Deuna
TXN-020510,COM-003,CLI-3-038,2026-04-16 08:02,38.04,26.08,11.96,Bebé,Exitosa,QR Deuna
TXN-020511,COM-003,CLI-3-005,2026-04-16 14:06,9.5,5.79,3.71,Medicamentos,Exitosa,QR Deuna
TXN-020512,COM-003,CLI-3-056,2026-04-16 18:35,3.7,2.25,1.45,Higiene,Exitosa,Transferencia
TXN-020513,COM-003,CLI-3-074,2026-04-16 17:01,7.4,5.0,2.4,Higiene,Exitosa,QR Deuna
TXN-020514,COM-003,CLI-3-015,2026-04-16 15:18,12.68,7.83,4.85,Bebé,Exitosa,QR Deuna
TXN-020515,COM-003,CLI-3-020,2026-04-16 17:09,25.36,15.87,9.49,Bebé,Exitosa,QR Deuna
TXN-020516,COM-003,CLI-3-068,2026-04-16 09:01,25.36,17.11,8.25,Bebé,Exitosa,QR Deuna
TXN-020517,COM-003,CLI-3-085,2026-04-16 09:17,4.75,3.11,1.64,Medicamentos,Exitosa,QR Deuna
TXN-020518,COM-003,CLI-3-050,2026-04-17 19:23,25.36,16.33,9.03,Bebé,Exitosa,QR Deuna
TXN-020519,COM-003,CLI-3-093,2026-04-17 16:35,38.04,24.57,13.47,Bebé,Exitosa,QR Deuna
TXN-020520,COM-003,CLI-3-089,2026-04-17 15:11,9.5,6.03,3.47,Medicamentos,Exitosa,QR Deuna
TXN-020521,COM-003,CLI-3-078,2026-04-17 15:36,14.25,9.53,4.72,Medicamentos,Exitosa,QR Deuna
TXN-020522,COM-003,CLI-3-003,2026-04-17 14:16,12.68,7.7,4.98,Bebé,Exitosa,Transferencia
TXN-020523,COM-003,CLI-3-061,2026-04-17 15:40,7.4,4.82,2.58,Higiene,Exitosa,Transferencia
TXN-020524,COM-003,CLI-3-026,2026-04-17 14:18,9.5,6.1,3.4,Medicamentos,Exitosa,Transferencia
TXN-020525,COM-003,CLI-3-076,2026-04-17 13:06,25.36,16.33,9.03,Bebé,Exitosa,QR Deuna
TXN-020526,COM-003,CLI-3-007,2026-04-17 10:46,38.04,25.31,12.73,Bebé,Exitosa,QR Deuna
TXN-020527,COM-003,CLI-3-061,2026-04-17 10:43,7.4,4.9,2.5,Higiene,Exitosa,QR Deuna
TXN-020528,COM-003,CLI-3-026,2026-04-17 12:38,7.4,4.99,2.41,Higiene,Exitosa,QR Deuna
TXN-020529,COM-003,CLI-3-072,2026-04-17 14:34,3.7,2.36,0,Higiene,Reversada,QR Deuna
TXN-020530,COM-003,CLI-3-071,2026-04-17 11:13,12.68,7.86,4.82,Bebé,Exitosa,QR Deuna
TXN-020531,COM-003,CLI-3-064,2026-04-17 19:38,11.1,6.88,4.22,Higiene,Exitosa,QR Deuna
TXN-020532,COM-003,CLI-3-051,2026-04-17 12:57,7.4,5.18,2.22,Higiene,Exitosa,QR Deuna
TXN-020533,COM-003,CLI-3-026,2026-04-17 13:54,38.04,26.58,11.46,Bebé,Exitosa,Transferencia
TXN-020534,COM-003,CLI-3-057,2026-04-17 10:14,25.36,15.47,9.89,Bebé,Exitosa,QR Deuna
TXN-020535,COM-003,CLI-3-044,2026-04-17 14:49,7.4,4.69,2.71,Higiene,Exitosa,Transferencia
TXN-020536,COM-003,CLI-3-040,2026-04-17 15:46,9.5,6.01,3.49,Medicamentos,Exitosa,Transferencia
TXN-020537,COM-003,CLI-3-036,2026-04-17 14:19,11.1,7.08,4.02,Higiene,Exitosa,QR Deuna
TXN-020538,COM-003,CLI-3-008,2026-04-17 19:09,9.5,6.03,3.47,Medicamentos,Exitosa,QR Deuna
TXN-020539,COM-003,CLI-3-027,2026-04-17 18:14,12.68,7.88,4.8,Bebé,Exitosa,Transferencia
TXN-020540,COM-003,CLI-3-038,2026-04-17 19:09,7.4,4.44,2.96,Higiene,Exitosa,QR Deuna
TXN-020541,COM-003,CLI-3-002,2026-04-17 16:41,11.1,6.78,4.32,Higiene,Exitosa,QR Deuna
TXN-020542,COM-003,CLI-3-006,2026-04-17 19:24,12.68,8.44,4.24,Bebé,Exitosa,QR Deuna
TXN-020543,COM-003,CLI-3-019,2026-04-17 18:16,25.36,16.83,8.53,Bebé,Exitosa,QR Deuna
TXN-020544,COM-003,CLI-3-032,2026-04-17 14:29,14.25,9.69,4.56,Medicamentos,Exitosa,QR Deuna
TXN-020545,COM-003,CLI-3-043,2026-04-17 09:17,14.25,9.66,4.59,Medicamentos,Exitosa,QR Deuna
TXN-020546,COM-003,CLI-3-065,2026-04-18 08:37,25.36,17.17,8.19,Bebé,Exitosa,Transferencia
TXN-020547,COM-003,CLI-3-060,2026-04-18 08:47,3.7,2.47,1.23,Higiene,Exitosa,QR Deuna
TXN-020548,COM-003,CLI-3-074,2026-04-18 09:10,25.36,17.58,7.78,Bebé,Exitosa,QR Deuna
TXN-020549,COM-003,CLI-3-067,2026-04-18 15:50,7.4,4.86,2.54,Higiene,Exitosa,Transferencia
TXN-020550,COM-003,CLI-3-073,2026-04-18 12:02,4.75,3.07,1.68,Medicamentos,Exitosa,QR Deuna
TXN-020551,COM-003,CLI-3-080,2026-04-18 18:25,38.04,23.36,14.68,Bebé,Exitosa,QR Deuna
TXN-020552,COM-003,CLI-3-037,2026-04-18 10:29,9.5,6.13,3.37,Medicamentos,Exitosa,Transferencia
TXN-020553,COM-003,CLI-3-032,2026-04-18 17:00,38.04,23.04,15.0,Bebé,Exitosa,QR Deuna
TXN-020554,COM-003,CLI-3-071,2026-04-18 19:54,4.75,2.87,1.88,Medicamentos,Exitosa,QR Deuna
TXN-020555,COM-003,CLI-3-086,2026-04-18 11:52,4.75,2.97,0,Medicamentos,Reversada,QR Deuna
TXN-020556,COM-003,CLI-3-057,2026-04-18 15:20,4.75,3.13,1.62,Medicamentos,Exitosa,Transferencia
TXN-020557,COM-003,CLI-3-074,2026-04-18 11:48,11.1,7.66,3.44,Higiene,Exitosa,QR Deuna
TXN-020558,COM-003,CLI-3-065,2026-04-18 19:55,3.7,2.26,1.44,Higiene,Exitosa,QR Deuna
TXN-020559,COM-003,CLI-3-026,2026-04-18 15:17,7.4,4.93,2.47,Higiene,Exitosa,QR Deuna
TXN-020560,COM-003,CLI-3-099,2026-04-18 13:26,9.5,6.08,3.42,Medicamentos,Exitosa,Transferencia
TXN-020561,COM-003,CLI-3-056,2026-04-18 16:20,3.7,2.51,1.19,Higiene,Exitosa,QR Deuna
TXN-020562,COM-003,CLI-3-031,2026-04-18 13:02,3.7,2.32,1.38,Higiene,Exitosa,Transferencia
TXN-020563,COM-003,CLI-3-070,2026-04-18 08:04,14.25,8.78,5.47,Medicamentos,Exitosa,QR Deuna
TXN-020564,COM-003,CLI-3-061,2026-04-18 17:04,4.75,3.03,1.72,Medicamentos,Exitosa,QR Deuna
TXN-020565,COM-003,CLI-3-076,2026-04-18 17:02,9.5,6.52,2.98,Medicamentos,Exitosa,QR Deuna
TXN-020566,COM-003,CLI-3-038,2026-04-18 12:00,4.75,3.07,1.68,Medicamentos,Exitosa,QR Deuna
TXN-020567,COM-003,CLI-3-093,2026-04-18 15:56,12.68,8.76,3.92,Bebé,Exitosa,QR Deuna
TXN-020568,COM-003,CLI-3-056,2026-04-18 10:30,25.36,17.69,7.67,Bebé,Exitosa,QR Deuna
TXN-020569,COM-003,CLI-3-043,2026-04-18 14:39,14.25,9.0,5.25,Medicamentos,Exitosa,QR Deuna
TXN-020570,COM-003,CLI-3-059,2026-04-18 08:13,11.1,6.88,4.22,Higiene,Exitosa,QR Deuna
TXN-020571,COM-003,CLI-3-014,2026-04-19 10:39,12.68,8.33,4.35,Bebé,Exitosa,QR Deuna
TXN-020572,COM-003,CLI-3-078,2026-04-19 15:49,14.25,8.91,5.34,Medicamentos,Exitosa,QR Deuna
TXN-020573,COM-003,CLI-3-088,2026-04-19 17:33,9.5,6.22,3.28,Medicamentos,Exitosa,QR Deuna
TXN-020574,COM-003,CLI-3-047,2026-04-19 09:29,7.4,5.07,2.33,Higiene,Exitosa,QR Deuna
TXN-020575,COM-003,CLI-3-031,2026-04-19 10:06,11.1,7.5,3.6,Higiene,Exitosa,Transferencia
TXN-020576,COM-003,CLI-3-098,2026-04-19 13:50,14.25,9.1,5.15,Medicamentos,Exitosa,Transferencia
TXN-020577,COM-003,CLI-3-099,2026-04-19 13:49,11.1,7.57,3.53,Higiene,Exitosa,QR Deuna
TXN-020578,COM-003,CLI-3-018,2026-04-19 15:18,25.36,15.8,9.56,Bebé,Exitosa,QR Deuna
TXN-020579,COM-003,CLI-3-045,2026-04-19 11:51,14.25,8.87,5.38,Medicamentos,Exitosa,QR Deuna
TXN-020580,COM-003,CLI-3-017,2026-04-19 10:50,12.68,8.85,3.83,Bebé,Exitosa,QR Deuna
TXN-020581,COM-003,CLI-3-029,2026-04-19 16:32,38.04,25.63,12.41,Bebé,Exitosa,Transferencia
TXN-020582,COM-003,CLI-3-029,2026-04-19 11:07,38.04,26.54,11.5,Bebé,Exitosa,QR Deuna
TXN-020583,COM-003,CLI-3-072,2026-04-19 12:32,11.1,7.47,3.63,Higiene,Exitosa,QR Deuna
TXN-020584,COM-003,CLI-3-049,2026-04-20 08:02,38.04,26.19,0,Bebé,Reversada,QR Deuna
TXN-020585,COM-003,CLI-3-091,2026-04-20 12:48,7.4,4.74,2.66,Higiene,Exitosa,QR Deuna
TXN-020586,COM-003,CLI-3-086,2026-04-20 10:59,12.68,8.05,4.63,Bebé,Exitosa,QR Deuna
TXN-020587,COM-003,CLI-3-075,2026-04-20 08:20,11.1,7.28,3.82,Higiene,Exitosa,QR Deuna
TXN-020588,COM-003,CLI-3-077,2026-04-20 09:24,12.68,8.32,4.36,Bebé,Exitosa,QR Deuna
TXN-020589,COM-003,CLI-3-002,2026-04-20 18:22,7.4,4.8,2.6,Higiene,Exitosa,QR Deuna
TXN-020590,COM-003,CLI-3-093,2026-04-20 18:53,3.7,2.58,1.12,Higiene,Exitosa,QR Deuna
TXN-020591,COM-003,CLI-3-040,2026-04-20 12:11,4.75,3.17,1.58,Medicamentos,Exitosa,QR Deuna
TXN-020592,COM-003,CLI-3-075,2026-04-20 17:28,11.1,7.7,3.4,Higiene,Exitosa,QR Deuna
TXN-020593,COM-003,CLI-3-042,2026-04-20 15:25,38.04,23.01,0,Bebé,Reversada,Transferencia
TXN-020594,COM-003,CLI-3-040,2026-04-20 10:09,7.4,4.99,2.41,Higiene,Exitosa,QR Deuna
TXN-020595,COM-003,CLI-3-077,2026-04-20 11:42,3.7,2.43,1.27,Higiene,Exitosa,QR Deuna
TXN-020596,COM-003,CLI-3-002,2026-04-20 12:52,11.1,7.49,3.61,Higiene,Exitosa,QR Deuna
TXN-020597,COM-003,CLI-3-067,2026-04-20 08:04,38.04,23.22,14.82,Bebé,Exitosa,QR Deuna
TXN-020598,COM-003,CLI-3-054,2026-04-20 14:39,38.04,25.26,12.78,Bebé,Exitosa,QR Deuna
TXN-020599,COM-003,CLI-3-018,2026-04-20 09:05,14.25,8.63,5.62,Medicamentos,Exitosa,QR Deuna
TXN-020600,COM-003,CLI-3-064,2026-04-20 15:45,12.68,8.77,3.91,Bebé,Exitosa,QR Deuna
TXN-020601,COM-003,CLI-3-039,2026-04-21 18:02,11.1,7.43,3.67,Higiene,Exitosa,QR Deuna
TXN-020602,COM-003,CLI-3-085,2026-04-21 17:37,4.75,2.89,1.86,Medicamentos,Exitosa,QR Deuna
TXN-020603,COM-003,CLI-3-038,2026-04-21 16:00,14.25,9.63,4.62,Medicamentos,Exitosa,QR Deuna
TXN-020604,COM-003,CLI-3-075,2026-04-21 15:02,11.1,6.82,4.28,Higiene,Exitosa,QR Deuna
TXN-020605,COM-003,CLI-3-057,2026-04-21 16:12,7.4,5.12,2.28,Higiene,Exitosa,QR Deuna
TXN-020606,COM-003,CLI-3-031,2026-04-21 11:46,38.04,23.08,14.96,Bebé,Exitosa,QR Deuna
TXN-020607,COM-003,CLI-3-100,2026-04-21 13:31,3.7,2.59,1.11,Higiene,Exitosa,Transferencia
TXN-020608,COM-003,CLI-3-001,2026-04-21 19:20,25.36,17.64,7.72,Bebé,Exitosa,QR Deuna
TXN-020609,COM-003,CLI-3-008,2026-04-21 18:40,11.1,7.25,3.85,Higiene,Exitosa,QR Deuna
TXN-020610,COM-003,CLI-3-081,2026-04-21 17:09,7.4,5.17,2.23,Higiene,Exitosa,QR Deuna
TXN-020611,COM-003,CLI-3-009,2026-04-21 12:34,9.5,6.1,3.4,Medicamentos,Exitosa,QR Deuna
TXN-020612,COM-003,CLI-3-079,2026-04-21 18:55,4.75,3.21,1.54,Medicamentos,Exitosa,QR Deuna
TXN-020613,COM-003,CLI-3-004,2026-04-21 15:45,9.5,6.13,3.37,Medicamentos,Exitosa,QR Deuna
TXN-020614,COM-003,CLI-3-018,2026-04-21 17:49,38.04,24.99,13.05,Bebé,Exitosa,QR Deuna
TXN-020615,COM-003,CLI-3-048,2026-04-21 13:39,3.7,2.25,1.45,Higiene,Exitosa,QR Deuna
TXN-020616,COM-003,CLI-3-028,2026-04-21 13:47,12.68,8.5,4.18,Bebé,Exitosa,QR Deuna
TXN-020617,COM-003,CLI-3-076,2026-04-21 10:14,3.7,2.43,1.27,Higiene,Exitosa,QR Deuna
TXN-020618,COM-003,CLI-3-079,2026-04-21 14:46,11.1,7.35,3.75,Higiene,Exitosa,QR Deuna
TXN-020619,COM-003,CLI-3-086,2026-04-21 16:29,12.68,7.95,4.73,Bebé,Exitosa,QR Deuna
TXN-020620,COM-003,CLI-3-092,2026-04-21 16:34,7.4,4.75,2.65,Higiene,Exitosa,Transferencia
TXN-020621,COM-003,CLI-3-030,2026-04-21 09:47,3.7,2.55,1.15,Higiene,Exitosa,QR Deuna
TXN-020622,COM-003,CLI-3-041,2026-04-21 12:48,7.4,5.07,2.33,Higiene,Exitosa,Transferencia
TXN-020623,COM-003,CLI-3-039,2026-04-21 11:16,7.4,4.59,2.81,Higiene,Exitosa,QR Deuna
TXN-020624,COM-003,CLI-3-009,2026-04-22 08:25,12.68,8.78,3.9,Bebé,Exitosa,QR Deuna
TXN-020625,COM-003,CLI-3-060,2026-04-22 09:22,7.4,4.71,2.69,Higiene,Exitosa,QR Deuna
TXN-020626,COM-003,CLI-3-026,2026-04-22 17:47,7.4,4.53,2.87,Higiene,Exitosa,Transferencia
TXN-020627,COM-003,CLI-3-049,2026-04-22 13:04,9.5,6.24,3.26,Medicamentos,Exitosa,QR Deuna
TXN-020628,COM-003,CLI-3-074,2026-04-22 19:25,9.5,6.46,3.04,Medicamentos,Exitosa,QR Deuna
TXN-020629,COM-003,CLI-3-041,2026-04-22 15:56,7.4,4.91,2.49,Higiene,Exitosa,Transferencia
TXN-020630,COM-003,CLI-3-006,2026-04-22 12:50,12.68,8.06,4.62,Bebé,Exitosa,QR Deuna
TXN-020631,COM-003,CLI-3-004,2026-04-22 11:59,7.4,4.62,2.78,Higiene,Exitosa,QR Deuna
TXN-020632,COM-003,CLI-3-098,2026-04-22 12:16,12.68,7.67,5.01,Bebé,Exitosa,Transferencia
TXN-020633,COM-003,CLI-3-029,2026-04-22 09:22,12.68,8.31,4.37,Bebé,Exitosa,QR Deuna
TXN-020634,COM-003,CLI-3-028,2026-04-23 18:18,7.4,5.1,2.3,Higiene,Exitosa,QR Deuna
TXN-020635,COM-003,CLI-3-052,2026-04-23 10:26,38.04,23.0,15.04,Bebé,Exitosa,QR Deuna
TXN-020636,COM-003,CLI-3-005,2026-04-23 11:28,4.75,3.21,1.54,Medicamentos,Exitosa,QR Deuna
TXN-020637,COM-003,CLI-3-051,2026-04-23 11:12,14.25,8.73,5.52,Medicamentos,Exitosa,QR Deuna
TXN-020638,COM-003,CLI-3-042,2026-04-23 17:03,3.7,2.49,1.21,Higiene,Exitosa,Transferencia
TXN-020639,COM-003,CLI-3-039,2026-04-23 10:37,25.36,17.06,8.3,Bebé,Exitosa,QR Deuna
TXN-020640,COM-003,CLI-3-034,2026-04-23 16:54,3.7,2.37,1.33,Higiene,Exitosa,QR Deuna
TXN-020641,COM-003,CLI-3-088,2026-04-23 16:00,9.5,6.17,3.33,Medicamentos,Exitosa,Transferencia
TXN-020642,COM-003,CLI-3-036,2026-04-23 14:26,9.5,5.7,3.8,Medicamentos,Exitosa,QR Deuna
TXN-020643,COM-003,CLI-3-019,2026-04-23 16:33,12.68,8.35,4.33,Bebé,Exitosa,QR Deuna
TXN-020644,COM-003,CLI-3-039,2026-04-23 13:59,14.25,8.64,5.61,Medicamentos,Exitosa,QR Deuna
TXN-020645,COM-003,CLI-3-061,2026-04-23 10:05,25.36,17.68,7.68,Bebé,Exitosa,QR Deuna
TXN-020646,COM-003,CLI-3-067,2026-04-23 09:04,4.75,3.13,1.62,Medicamentos,Exitosa,QR Deuna
TXN-020647,COM-003,CLI-3-088,2026-04-23 09:00,12.68,8.65,4.03,Bebé,Exitosa,QR Deuna
TXN-020648,COM-003,CLI-3-077,2026-04-24 12:31,9.5,6.65,2.85,Medicamentos,Exitosa,QR Deuna
TXN-020649,COM-003,CLI-3-093,2026-04-24 12:21,14.25,9.06,5.19,Medicamentos,Exitosa,QR Deuna
TXN-020650,COM-003,CLI-3-100,2026-04-24 10:06,14.25,8.94,5.31,Medicamentos,Exitosa,Transferencia
TXN-020651,COM-003,CLI-3-073,2026-04-24 15:12,14.25,8.74,5.51,Medicamentos,Exitosa,QR Deuna
TXN-020652,COM-003,CLI-3-043,2026-04-24 18:49,9.5,6.06,3.44,Medicamentos,Exitosa,QR Deuna
TXN-020653,COM-003,CLI-3-044,2026-04-24 16:29,14.25,9.21,5.04,Medicamentos,Exitosa,QR Deuna
TXN-020654,COM-003,CLI-3-060,2026-04-24 19:53,3.7,2.54,1.16,Higiene,Exitosa,QR Deuna
TXN-020655,COM-003,CLI-3-065,2026-04-24 08:28,38.04,23.05,14.99,Bebé,Exitosa,QR Deuna
TXN-020656,COM-003,CLI-3-094,2026-04-24 08:12,3.7,2.38,1.32,Higiene,Exitosa,QR Deuna
TXN-020657,COM-003,CLI-3-043,2026-04-24 14:17,38.04,22.91,15.13,Bebé,Exitosa,QR Deuna
TXN-020658,COM-003,CLI-3-074,2026-04-24 19:55,38.04,26.12,11.92,Bebé,Exitosa,QR Deuna
TXN-020659,COM-003,CLI-3-029,2026-04-24 17:22,12.68,8.27,4.41,Bebé,Exitosa,QR Deuna
TXN-020660,COM-003,CLI-3-032,2026-04-24 10:40,4.75,3.3,1.45,Medicamentos,Exitosa,Transferencia
TXN-020661,COM-003,CLI-3-099,2026-04-24 10:31,14.25,9.75,4.5,Medicamentos,Exitosa,QR Deuna
TXN-020662,COM-003,CLI-3-013,2026-04-24 13:17,9.5,5.78,3.72,Medicamentos,Exitosa,QR Deuna
TXN-020663,COM-003,CLI-3-085,2026-04-24 14:09,12.68,8.73,3.95,Bebé,Exitosa,Transferencia
TXN-020664,COM-003,CLI-3-013,2026-04-24 14:01,38.04,25.18,12.86,Bebé,Exitosa,QR Deuna
TXN-020665,COM-003,CLI-3-037,2026-04-24 12:09,12.68,8.37,4.31,Bebé,Exitosa,QR Deuna
TXN-020666,COM-003,CLI-3-074,2026-04-24 08:09,25.36,17.65,7.71,Bebé,Exitosa,QR Deuna
TXN-020667,COM-003,CLI-3-053,2026-04-25 13:19,25.36,16.17,9.19,Bebé,Exitosa,Transferencia
TXN-020668,COM-003,CLI-3-056,2026-04-25 11:44,4.75,3.32,1.43,Medicamentos,Exitosa,QR Deuna
TXN-020669,COM-003,CLI-3-009,2026-04-25 10:25,4.75,2.97,1.78,Medicamentos,Exitosa,QR Deuna
TXN-020670,COM-003,CLI-3-017,2026-04-25 15:14,38.04,26.54,11.5,Bebé,Exitosa,QR Deuna
TXN-020671,COM-003,CLI-3-097,2026-04-25 13:59,25.36,16.2,9.16,Bebé,Exitosa,QR Deuna
TXN-020672,COM-003,CLI-3-052,2026-04-25 19:00,7.4,4.5,2.9,Higiene,Exitosa,QR Deuna
TXN-020673,COM-003,CLI-3-026,2026-04-25 17:36,11.1,7.14,3.96,Higiene,Exitosa,QR Deuna
TXN-020674,COM-003,CLI-3-099,2026-04-25 13:54,3.7,2.34,1.36,Higiene,Exitosa,Transferencia
TXN-020675,COM-003,CLI-3-014,2026-04-25 13:59,9.5,5.82,3.68,Medicamentos,Exitosa,QR Deuna
TXN-020676,COM-003,CLI-3-031,2026-04-25 16:00,14.25,9.63,4.62,Medicamentos,Exitosa,QR Deuna
TXN-020677,COM-003,CLI-3-072,2026-04-25 10:14,11.1,7.26,3.84,Higiene,Exitosa,QR Deuna
TXN-020678,COM-003,CLI-3-058,2026-04-25 18:44,38.04,22.84,15.2,Bebé,Exitosa,Transferencia
TXN-020679,COM-003,CLI-3-055,2026-04-25 18:45,11.1,7.6,3.5,Higiene,Exitosa,QR Deuna
TXN-020680,COM-003,CLI-3-093,2026-04-25 08:35,14.25,9.5,4.75,Medicamentos,Exitosa,QR Deuna
TXN-020681,COM-003,CLI-3-028,2026-04-25 09:24,3.7,2.37,1.33,Higiene,Exitosa,QR Deuna
TXN-020682,COM-003,CLI-3-052,2026-04-25 17:45,9.5,6.25,3.25,Medicamentos,Exitosa,QR Deuna
TXN-020683,COM-003,CLI-3-066,2026-04-25 09:40,7.4,5.02,2.38,Higiene,Exitosa,QR Deuna
TXN-020684,COM-003,CLI-3-032,2026-04-25 19:28,9.5,6.12,3.38,Medicamentos,Exitosa,QR Deuna
TXN-020685,COM-003,CLI-3-079,2026-04-25 18:17,7.4,4.8,2.6,Higiene,Exitosa,QR Deuna
TXN-020686,COM-003,CLI-3-044,2026-04-25 16:19,3.7,2.55,1.15,Higiene,Exitosa,Transferencia
TXN-020687,COM-003,CLI-3-088,2026-04-25 18:55,12.68,7.88,4.8,Bebé,Exitosa,QR Deuna
TXN-020688,COM-003,CLI-3-066,2026-04-26 10:04,14.25,9.45,4.8,Medicamentos,Exitosa,QR Deuna
TXN-020689,COM-003,CLI-3-043,2026-04-26 15:36,12.68,8.03,4.65,Bebé,Exitosa,QR Deuna
TXN-020690,COM-003,CLI-3-011,2026-04-26 14:37,38.04,25.0,13.04,Bebé,Exitosa,QR Deuna
TXN-020691,COM-003,CLI-3-007,2026-04-26 09:05,14.25,9.05,5.2,Medicamentos,Exitosa,QR Deuna
TXN-020692,COM-003,CLI-3-030,2026-04-26 16:14,11.1,7.77,3.33,Higiene,Exitosa,QR Deuna
TXN-020693,COM-003,CLI-3-056,2026-04-26 16:40,12.68,8.4,4.28,Bebé,Exitosa,QR Deuna
TXN-020694,COM-003,CLI-3-090,2026-04-26 09:36,14.25,9.35,4.9,Medicamentos,Exitosa,QR Deuna
TXN-020695,COM-003,CLI-3-068,2026-04-26 18:29,14.25,8.97,5.28,Medicamentos,Exitosa,QR Deuna
TXN-020696,COM-003,CLI-3-042,2026-04-26 19:07,4.75,3.14,1.61,Medicamentos,Exitosa,QR Deuna
TXN-020697,COM-003,CLI-3-096,2026-04-26 13:37,25.36,17.19,8.17,Bebé,Exitosa,Transferencia
TXN-020698,COM-003,CLI-3-055,2026-04-26 08:01,14.25,9.64,4.61,Medicamentos,Exitosa,QR Deuna
TXN-020699,COM-003,CLI-3-004,2026-04-26 17:39,38.04,26.58,11.46,Bebé,Exitosa,QR Deuna
TXN-020700,COM-003,CLI-3-004,2026-04-26 15:00,25.36,15.29,10.07,Bebé,Exitosa,QR Deuna
TXN-020701,COM-003,CLI-3-064,2026-04-26 12:28,4.75,2.97,1.78,Medicamentos,Exitosa,QR Deuna
TXN-020702,COM-003,CLI-3-094,2026-04-26 13:26,38.04,23.02,15.02,Bebé,Exitosa,QR Deuna
TXN-020703,COM-003,CLI-3-067,2026-04-26 10:21,7.4,4.68,2.72,Higiene,Exitosa,Transferencia
TXN-020704,COM-003,CLI-3-027,2026-04-26 08:41,25.36,17.51,7.85,Bebé,Exitosa,QR Deuna
TXN-020705,COM-003,CLI-3-027,2026-04-26 18:04,3.7,2.43,1.27,Higiene,Exitosa,QR Deuna
TXN-020706,COM-003,CLI-3-060,2026-04-26 11:40,4.75,3.22,1.53,Medicamentos,Exitosa,QR Deuna
TXN-020707,COM-003,CLI-3-064,2026-04-26 16:11,3.7,2.28,1.42,Higiene,Exitosa,Transferencia
TXN-020708,COM-003,CLI-3-015,2026-04-26 12:20,7.4,4.74,2.66,Higiene,Exitosa,QR Deuna
TXN-020709,COM-003,CLI-3-033,2026-04-26 18:43,14.25,9.97,4.28,Medicamentos,Exitosa,QR Deuna
TXN-020710,COM-003,CLI-3-070,2026-04-26 12:13,38.04,25.32,12.72,Bebé,Exitosa,QR Deuna
TXN-020711,COM-003,CLI-3-063,2026-04-26 16:59,25.36,16.62,8.74,Bebé,Exitosa,QR Deuna
TXN-020712,COM-003,CLI-3-043,2026-04-26 09:40,25.36,16.25,9.11,Bebé,Exitosa,QR Deuna
TXN-020713,COM-003,CLI-3-008,2026-04-26 12:15,11.1,6.68,4.42,Higiene,Exitosa,Transferencia
TXN-020714,COM-003,CLI-3-057,2026-04-26 08:30,25.36,16.9,8.46,Bebé,Exitosa,QR Deuna
TXN-020715,COM-003,CLI-3-084,2026-04-27 19:22,9.5,5.78,3.72,Medicamentos,Exitosa,Transferencia
TXN-020716,COM-003,CLI-3-067,2026-04-27 16:33,4.75,2.98,1.77,Medicamentos,Exitosa,Transferencia
TXN-020717,COM-003,CLI-3-088,2026-04-27 12:26,38.04,26.17,11.87,Bebé,Exitosa,QR Deuna
TXN-020718,COM-003,CLI-3-018,2026-04-27 11:31,11.1,7.17,3.93,Higiene,Exitosa,Transferencia
TXN-020719,COM-003,CLI-3-015,2026-04-27 11:42,4.75,3.06,1.69,Medicamentos,Exitosa,Transferencia
TXN-020720,COM-003,CLI-3-002,2026-04-27 18:50,3.7,2.27,1.43,Higiene,Exitosa,QR Deuna
